"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"31027843",292557,258735.2,292266.9,257552.8,"M416",1908,"Rifle","Normal","Normal",1217.46776959394
"4177653",593223.4,297874.3,591774.4,297957.3,"SCAR-L",835,"Rifle","Normal","Normal",1451.37520993022
"90421",423000.6,297553.2,422608.4,297715,"UMP9",647,"Sub Machine Gun","Normal","Normal",424.264162992775
"19244076",448422.1,252950.3,448373.8,253683.5,"Micro UZI",1408,"Sub Machine Gun","Normal","Normal",734.789173845135
"2911120",298323.1,209851.4,296353.2,208482.5,"SCAR-L",1837,"Rifle","Normal","Normal",2398.83163644301
"6277410",620776.1,297705.5,621072.1,297686.3,"Micro UZI",197,"Sub Machine Gun","Normal","Normal",296.622049079296
"32868414",365520.3,396194.3,365355.2,396427.6,"UMP9",246,"Sub Machine Gun","Normal","Normal",285.809202091162
"5602661",631330.4,374192.2,631330.4,374192.2,"Grenade",688,"Explosives","Normal","Normal",0
"36021298",567279.7,350225.3,567971.7,351077.7,"P92",95,"Pistol","Normal","Normal",1097.92976095925
"1592158",552196.1,358274.8,554705.4,358075.9,"M416",1807,"Rifle","Normal","Normal",2517.17057427585
"4050658",325256,534045,331365.2,543299.6,"SKS",991,"Sniper","Normal","Normal",11089.1814756545
"31648483",489786.2,437856.9,489308.8,439069.3,"S1897",309,"Shotgun","Normal","Normal",1303.0059554737
"515041",429098.6,390981,427525.2,390622.2,"M416",1043,"Rifle","Normal","Normal",1613.79211796312
"34193149",342111.1,616430.1,339183.6,618229,"M16A4",1657,"Rifle","Normal","Normal",3436.02931594014
"38278542",295697.3,446381.8,296040.3,446311.1,"S1897",205,"Shotgun","Normal","Normal",350.210636617453
"5899474",552766.4,586711.3,552663.9,586755.8,"Punch",156,"Melee","Normal","Normal",111.743008729853
"17901254",237917,421249.9,237575.3,421424.7,"SCAR-L",1422,"Rifle","Normal","Normal",383.814968441831
"422601",171227,613609.6,171227,613609.6,"Grenade",259,"Explosives","Normal","Normal",0
"8569547",337743.2,338828.6,335394.2,336850.5,"M16A4",1453,"Rifle","Normal","Normal",3070.94132311249
"3567098",546374.8,281253.3,536886.1,276816.1,"M16A4",1057,"Rifle","Normal","Normal",10474.9306217274
"29160113",586988.3,479294.2,586928.1,479023.1,"S1897",190,"Shotgun","Normal","Normal",277.703528965743
"12185596",448033.1,621285.8,447950.3,621353.8,"S686",133,"Shotgun","Normal","Normal",107.144015231827
"35818343",329673.8,397127.3,330634.4,394151.1,"AKM",635,"Rifle","Normal","Normal",3127.38210009588
"39571262",405659.3,259691.4,405659.3,259691.4,"Grenade",749,"Explosives","Normal","Normal",0
"10872212",269675.8,562824.1,269664.2,563117.9,"AKM",295,"Rifle","Normal","Normal",294.028910143249
"19557315",334787.8,159429.4,333489.9,160774,"M16A4",190,"Rifle","Normal","Normal",1868.82143876827
"7700006",466215.8,317412.1,465679.4,317144.9,"M416",1305,"Rifle","Normal","Normal",599.266885452498
"3152423",554412.9,245419.2,554373.3,245738.7,"M16A4",476,"Rifle","Normal","Normal",321.944731281626
"3455951",438219.8,642766.8,437180.1,642687.1,"M416",114,"Rifle","Normal","Normal",1042.75029609204
"5366506",440818.6,334066.2,441010.1,334450.4,"UMP9",620,"Sub Machine Gun","Normal","Normal",429.280665765428
"7226140",369648.9,398667.9,372179.2,398358.8,"SCAR-L",673,"Rifle","Normal","Normal",2549.10982501735
"28869689",414763.8,480439.2,412844.9,479239.8,"P1911",199,"Pistol","Normal","Normal",2262.90467541165
"10622600",392884.7,366250.1,394472.4,369253,"AKM",1497,"Rifle","Normal","Normal",3396.79256063719
"10592400",312865.4,349983.3,313051.8,349132.5,"AKM",1205,"Rifle","Normal","Normal",870.979678293338
"9712861",607912.6,486370.1,607783.2,486115.8,"Kar98k",262,"Sniper","Normal","Normal",285.329371078408
"33249469",362567.7,394092.3,362745.9,394190.5,"M416",121,"Rifle","Normal","Normal",203.466164263266
"21195215",446516.6,621051.6,445357.1,626959.1,"M416",316,"Rifle","Normal","Normal",6020.21565228356
"24246517",468598.3,639560.6,468432.2,642836.4,"SKS",219,"Sniper","Elevated","Elevated",3280.00836126988
"15833269",527301.1,480414.9,527218.1,480220,"S1897",685,"Shotgun","Normal","Normal",211.8372252462
"11960174",427788.6,631211.3,431850.9,628894.4,"M416",373,"Rifle","Normal","Normal",4676.56999306121
"1815208",345261.1,315185.8,345062.8,314984.8,"Mini 14",325,"Rifle","Normal","Normal",282.354192460454
"9293960",547643.4,239715.1,547760.6,238943.8,"M416",479,"Rifle","Normal","Normal",780.153529761941
"6868307",190466,597080.6,193018.5,589563.6,"M416",1429,"Rifle","Elevated","Elevated",7938.54805679225
"30324654",511693.7,502930.7,511606.2,502900.8,"M16A4",116,"Rifle","Normal","Normal",92.4676159528372
"12928822",260934,248667.5,263597.6,253044.9,"M416",1191,"Rifle","Normal","Normal",5124.09950332737
"35677422",339162.8,381271.5,334617.6,383064.5,"M416",1772,"Rifle","Normal","Normal",4886.0712274792
"9665591",388465.4,233726.9,383983.8,219815.9,"Mini 14",1159,"Rifle","Normal","Normal",14615.0832895335
"15644642",437314.3,715170.7,437341,715065.5,"UMP9",236,"Sub Machine Gun","Normal","Normal",108.535385934684
"35911228",455123.8,681868.9,458975,679256.7,"AKM",1519,"Rifle","Normal","Normal",4653.52879866456
"20556379",658878.4,232194.6,658843.8,232257.4,"AKM",96,"Rifle","Normal","Normal",71.700767080952
"18925978",305510,406033.2,310991.1,401715.2,"M16A4",1431,"Rifle","Normal","Normal",6977.6486877744
"36249692",546116.8,419713.7,553811.1,422504.8,"SKS",1301,"Sniper","Normal","Normal",8184.89411660278
"31793144",440332.1,337601.2,440397.1,337521,"P18C",147,"Pistol","Normal","Normal",103.232940479296
"16921611",345920.5,558800.6,347453.8,561722.9,"SCAR-L",682,"Rifle","Normal","Normal",3300.1282066005
"14480083",341907,537438.3,341757.3,537281.1,"Hit by Car",824,"Vehicles","Normal","Normal",217.075862315517
"22131077",240235.4,529135.8,240031.3,529969.4,"R1895",199,"Pistol","Elevated","Elevated",858.222447853681
"7679640",242926.3,484585.7,242300.6,484703.8,"P1911",225,"Pistol","Elevated","Elevated",636.748066349614
"32125146",364415.2,395178,364136.5,394904.2,"Mini 14",229,"Rifle","Normal","Normal",390.691860677952
"7797665",271483,502544.2,271154.8,503008.4,"SCAR-L",1539,"Rifle","Normal","Normal",568.504072105045
"5399899",157136,413158.2,157095.2,413335.6,"M16A4",114,"Rifle","Normal","Normal",182.031315987076
"25685518",351778,204179.2,352145.2,204051.2,"SCAR-L",1583,"Rifle","Normal","Normal",388.869952554846
"38790406",372803.1,411423.2,372737.8,411081.4,"AKM",504,"Rifle","Normal","Normal",347.981795500843
"31278441",381393.7,477745.6,381822.3,477829.9,"Tommy Gun",199,"Sub Machine Gun","Normal","Normal",436.811687114697
"7549415",498352,415794.9,503196.2,425315.5,"SCAR-L",1227,"Rifle","Normal","Normal",10682.1392052341
"38053116",485646.7,440402.7,486018.5,440577.1,"Hit by Car",1004,"Vehicles","Normal","Normal",410.67091448017
"18581699",389579.4,344690.2,388710.3,344445.8,"AKM",1067,"Rifle","Normal","Normal",902.810151693074
"7554979",422137.6,324386.6,422271.2,324000.7,"P92",148,"Pistol","Normal","Normal",408.372097479716
"25714941",623353.6,372363.6,624551.7,372233.6,"DP-28",156,"Machine Gun","Normal","Normal",1205.13219606811
"34826269",381896.4,655691.9,385445.2,650451.1,"SCAR-L",1322,"Rifle","Normal","Normal",6329.29427977562
"34344631",398399.9,356114.6,397992.1,356631.2,"SCAR-L",471,"Rifle","Normal","Normal",658.161378386847
"7491788",625473,378613.8,625406.2,378570.1,"Micro UZI",113,"Sub Machine Gun","Normal","Normal",79.8243697125586
"14618956",485188,297545.9,485172.5,297742.9,"SCAR-L",1091,"Rifle","Normal","Normal",197.608830774336
"7903870",436397.7,623696.2,436584.9,623696.6,"SKS",118,"Sniper","Normal","Normal",187.200427349951
"11560381",566691.9,387507.1,566843.4,387324.9,"S1897",256,"Shotgun","Normal","Normal",236.957992057628
"39342754",709395.8,447625.8,704074.1,457868.8,"Mini 14",342,"Rifle","Normal","Normal",11542.943294065
"7225985",408672.9,466868.1,415954.1,455941.6,"AKM",1489,"Rifle","Normal","Normal",13130.2808686638
"10334221",158932.7,282681.7,163973.5,282524.3,"SCAR-L",668,"Rifle","Normal","Normal",5043.25682471158
"19120511",372286.8,413321.3,372467.6,413584.8,"S1897",127,"Shotgun","Normal","Normal",319.563593045259
"16598484",603239.1,487878.3,602380.4,487632.7,"M416",205,"Rifle","Normal","Normal",893.132157074141
"35932032",663766.4,247530.3,653736.4,241573,"M416",1499,"Rifle","Normal","Normal",11665.7757260287
"1306003",241548.6,438276.6,241630.3,436944.5,"SCAR-L",1644,"Rifle","Normal","Normal",1334.60304959937
"4931532",436008.2,117188.7,435984,117265,"Punch",128,"Melee","Normal","Normal",80.0457993901055
"33799055",365270.7,394723.9,364421.1,393720,"S1897",483,"Shotgun","Normal","Normal",1315.15602496438
"5153706",447884.6,631926.9,448072.5,631820.1,"SKS",135,"Sniper","Normal","Normal",216.131094477446
"11783794",400717.6,343050.2,392032.6,357654.9,"SKS",576,"Sniper","Normal","Normal",16991.9535983947
"30003300",541065.3,235035.4,541109.8,235728.6,"SCAR-L",520,"Rifle","Normal","Normal",694.626871061015
"3259453",364996.2,417730.9,366029.9,416862.6,"S1897",208,"Shotgun","Normal","Normal",1349.99280738829
"15919782",245629,523430.2,242691.9,523907,"S1897",467,"Shotgun","Elevated","Elevated",2975.54947026596
"18313944",616786.6,367174.2,617098.1,366621,"S686",497,"Shotgun","Normal","Normal",634.872026474638
"5562499",304008.4,210057.2,303950.8,208060,"M416",1611,"Rifle","Normal","Normal",1998.03043019871
"30073810",524350.7,126635.5,524713.5,126337.2,"Vector",1485,"Sub Machine Gun","Normal","Normal",469.687907019156
"38209665",207766.2,271618.5,207897.6,272991.5,"Mini 14",260,"Rifle","Normal","Normal",1379.27334491753
"39426714",464194.3,423979.1,468161.2,432548.5,"Kar98k",981,"Sniper","Normal","Normal",9443.03510371536
"10764197",319016.7,340150.9,331644.5,344008.7,"AWM",1775,"Sniper","Normal","Normal",13203.9370522583
"4941509",549103.9,423282.2,548516.2,421576.1,"AKM",1271,"Rifle","Normal","Normal",1804.48566079096
"15149101",170889,608789.3,170692.9,609172.7,"M416",357,"Rifle","Normal","Normal",430.639954021838
"37972172",524516.4,485637.2,520072,501246.2,"AKM",398,"Rifle","Normal","Normal",16229.4045596257
"34186894",466188.9,642002,466450.2,641903.8,"M16A4",170,"Rifle","Elevated","Elevated",279.143206974457
"26023477",698545.9,345190.6,698700.3,344405.3,"S12K",235,"Shotgun","Normal","Normal",800.334586282505
"29328997",634233.6,373956.5,624888.3,373727.2,"M16A4",345,"Rifle","Normal","Normal",9348.11267475947
"30564460",333831.6,547895.9,336027.2,547150.8,"M16A4",664,"Rifle","Normal","Normal",2318.58434610435
"29390928",438713.2,428198.3,438831,426855.2,"S686",1198,"Shotgun","Normal","Normal",1348.25607730873
"8875414",486231.9,447821.3,486334.4,447975.7,"S686",477,"Shotgun","Normal","Normal",185.325686293096
"15289008",377787.2,465090.8,378189.7,463064.7,"UMP9",142,"Sub Machine Gun","Normal","Normal",2065.69297331426
"11525758",360051.9,403845.6,360794.3,403764.1,"AKM",554,"Rifle","Normal","Normal",746.860100688173
"9802076",598694.9,353311.2,599055.4,353391.2,"Mini 14",552,"Rifle","Normal","Normal",369.269887751493
"30559112",446468,629282.1,446485.2,628894.1,"AKM",350,"Rifle","Normal","Normal",388.381050001156
"28456244",545175.2,606831.3,544804.8,606939.5,"Hit by Car",398,"Vehicles","Elevated","Elevated",385.88003317083
"16006320",401996.9,353414.2,408206.2,342226.6,"SCAR-L",609,"Rifle","Normal","Normal",12795.2256818706
"4953177",600393.2,469763.7,602051.4,468008.8,"Mini 14",539,"Rifle","Normal","Normal",2414.39459285352
"3482989",623152.8,378549.3,622934.4,378539.8,"UMP9",180,"Sub Machine Gun","Normal","Normal",218.606518658548
"10019599",627187.1,379050.8,625998,383939.9,"AKM",249,"Rifle","Normal","Normal",5031.6257432365
"37232496",285388.9,265892.7,282362.8,264704.6,"SCAR-L",1469,"Rifle","Normal","Normal",3250.9787480081
"17220569",418611.4,324413.8,420137.9,325203.9,"SCAR-L",127,"Rifle","Normal","Normal",1718.85434519626
"28898196",355596.4,322497.6,354840.3,322903.7,"UMP9",498,"Sub Machine Gun","Normal","Normal",858.256616636354
"22714072",353668.5,407795.2,353668.5,407795.2,"Grenade",1740,"Explosives","Normal","Normal",0
"7994580",565929.4,501558.7,584395.7,496727.4,"Kar98k",1131,"Sniper","Normal","Normal",19087.841558961
"542141",348777.1,309039.4,348119,309755,"S686",290,"Shotgun","Normal","Normal",972.203152638344
"9559271",347826,324469.1,340280.4,324729,"M16A4",1063,"Rifle","Normal","Normal",7550.07465989573
"18808903",367598,126624.2,366608.6,127683.3,"M416",490,"Rifle","Normal","Normal",1449.34646306536
"26447913",352999.8,466492.7,356791.8,467550.6,"SKS",936,"Sniper","Normal","Normal",3936.80281573765
"33866780",451285.3,629492.8,450933.9,629517.4,"Vector",421,"Sub Machine Gun","Normal","Normal",352.260017600599
"18040732",449749.9,179060.1,432270.8,173249.1,"SKS",1574,"Sniper","Normal","Normal",18419.7355521191
"11486538",396269.7,256434.4,384559.9,252977.8,"SCAR-L",1322,"Rifle","Normal","Normal",12209.3201940157
"36202601",389527.9,391753.8,389527.9,391753.8,"Hit by Car",914,"Vehicles","Normal","Normal",0
"26008577",533704.3,233931,533999.3,233877.9,"M16A4",1732,"Rifle","Normal","Normal",299.740904782782
"25543231",332145.2,342893.7,326177.6,348471.5,"Kar98k",1658,"Sniper","Normal","Normal",8168.48227028744
"3555197",219487.7,165375.3,214548,164479.6,"Mini 14",1412,"Rifle","Normal","Normal",5020.25044992778
"5468537",170790.5,613109.8,172846.7,608976,"M16A4",257,"Rifle","Normal","Normal",4616.95363632779
"34517274",445748.9,253474.5,442385.2,246921.5,"Kar98k",1642,"Sniper","Normal","Normal",7365.88668729027
"39514371",311641.2,259184.1,320944.4,259312.7,"SKS",1143,"Sniper","Normal","Normal",9304.08878934419
"16930687",622036,376581.3,619033.8,373354.6,"P18C",185,"Pistol","Normal","Normal",4407.35722740962
"12181047",721390.1,451347.3,722270.9,450588.8,"SCAR-L",370,"Rifle","Normal","Normal",1162.38155955783
"3385357",366320.9,415631.4,366339.8,415544.7,"M16A4",108,"Rifle","Normal","Normal",88.7361256760779
"31875355",627904.9,378646,627477.9,378646,"AKM",292,"Rifle","Normal","Normal",427
"15131104",337045.8,546176,336512.3,546115.6,"Micro UZI",369,"Sub Machine Gun","Normal","Normal",536.908195132094
"6408011",164525.5,349084.5,170267.4,349778.4,"M416",1373,"Rifle","Normal","Normal",5783.6764103812
"36523299",437736,638000.7,437659.1,637905.3,"SCAR-L",199,"Rifle","Normal","Normal",122.534770575481
"28919784",350802.5,251394.8,351394,248838.8,"M16A4",800,"Rifle","Normal","Normal",2623.54878933097
"9635521",630364.9,415028.8,629844.1,415511.5,"S1897",138,"Shotgun","Normal","Normal",710.092902372682
"25223988",372884.3,411714.7,372985.1,411691.3,"UMP9",277,"Sub Machine Gun","Normal","Normal",103.480432932989
"13169127",327422.7,547722.6,327939.4,549634.7,"S12K",1001,"Shotgun","Normal","Normal",1980.68303875202
"37558811",302836.2,500545.1,301114.3,500619.2,"AKM",120,"Rifle","Normal","Normal",1723.49366694516
"7605704",416691,475611.2,416678.3,475680.8,"UMP9",883,"Sub Machine Gun","Normal","Normal",70.7492049425084
"28792163",315642.8,376602.6,326642.4,381342.7,"M24",1741,"Sniper","Normal","Normal",11977.4683539553
"13962482",530368.4,226765.8,530239.8,231992.7,"SCAR-L",432,"Rifle","Normal","Normal",5228.48176529289
"30282811",442706.9,332586.2,443096.1,330564.4,"M249",680,"Machine Gun","Normal","Normal",2058.92007615641
"11659935",446704.9,319197.2,446704.9,319197.2,"Dacia",1086,"Vehicles","Normal","Normal",0
"28548329",447430.5,629181.7,447333.6,629064.6,"SCAR-L",153,"Rifle","Normal","Normal",151.993486702553
"38654072",549998.4,284087.6,550328.4,284714,"SCAR-L",1520,"Rifle","Normal","Normal",708.009152483235
"37356710",267987.2,333675.2,267802.7,333833.9,"M16A4",1119,"Rifle","Normal","Normal",243.36380174546
"26455804",524916.4,251136.5,524826,251286,"M416",845,"Rifle","Normal","Normal",174.706639828039
"28473176",214727.5,309011.7,211242.5,317306.9,"Kar98k",1351,"Sniper","Normal","Normal",8997.53121917341
"36350556",514395.4,245346.1,514395.4,245346.1,"Grenade",1048,"Explosives","Normal","Normal",0
"8803678",676226.4,226730.4,675205.5,228709.2,"M416",1550,"Rifle","Normal","Normal",2226.63114367875
"3431631",592204.6,602765.4,591029.6,602675.8,"M16A4",509,"Rifle","Elevated","Elevated",1178.41128643611
"6428380",621263,413509.1,621106.3,411884.3,"M416",1399,"Rifle","Normal","Normal",1632.33879142779
"9657174",420940.8,325749.2,420828.2,325731.7,"Micro UZI",95,"Sub Machine Gun","Normal","Normal",113.951788050889
"5403175",529526.8,443997.7,527296.6,443238.2,"Dacia",1417,"Vehicles","Normal","Normal",2355.97799013495
"3725385",442140.3,338093.9,442029.9,338883,"AKM",211,"Rifle","Normal","Normal",796.785397707535
"39473668",371223.5,411588.3,371480.3,411238.6,"M16A4",416,"Rifle","Normal","Normal",433.862109431098
"32182451",339680.7,524107.8,340926.9,539147.8,"M416",754,"Rifle","Normal","Normal",15091.54115523
"20956651",204889.2,283854.7,205095.5,284819.8,"S1897",269,"Shotgun","Normal","Normal",986.90308541414
"21628908",524165.9,269761.9,524147.2,269218.5,"S1897",1548,"Shotgun","Normal","Normal",543.721665928465
"8440500",486745.3,418048.3,489444.6,420928.1,"SCAR-L",1606,"Rifle","Normal","Normal",3947.08354738025
"12827805",601203.3,477409.8,600851.9,477760,"S686",190,"Shotgun","Normal","Normal",496.106843331176
"17339568",599152.4,475386.1,600152.3,473650.9,"AKM",207,"Rifle","Normal","Normal",2002.67796961965
"22227400",325710.9,401675.1,325473.7,402493.2,"P92",162,"Pistol","Normal","Normal",851.793079333275
"19119901",450108.2,629381.6,450090.6,628898.9,"Tommy Gun",293,"Sub Machine Gun","Normal","Normal",483.020755247594
"9513116",432434.9,291474.3,421932.7,288875.9,"Mini 14",1043,"Rifle","Normal","Normal",10818.8671957835
"18127938",622343.3,605137.9,621133.2,606290.4,"SCAR-L",306,"Rifle","Elevated","Elevated",1671.10689664073
"17619347",408186.3,188935,395818.8,169705.4,"AKM",514,"Rifle","Normal","Normal",22863.3456084187
"26743569",561885.9,376619.8,560845.7,377597.1,"M16A4",896,"Rifle","Normal","Normal",1427.28109705136
"29555310",196696.6,268685,196768.2,268867.9,"SCAR-L",195,"Rifle","Normal","Normal",196.415299811418
"26675037",626885.8,378336.3,627891.9,378487.8,"AKM",312,"Rifle","Normal","Normal",1017.44260771797
"27014524",431243.5,639907.4,431155.7,639928,"Punch",100,"Melee","Normal","Normal",90.1842558321407
"36891551",144523.5,291564.1,144187.9,292029.9,"Micro UZI",606,"Sub Machine Gun","Normal","Normal",574.105391021585
"36202334",420809.9,325346.3,420780.6,324927.8,"P1911",177,"Pistol","Normal","Normal",419.524421220032
"23053068",591241.2,254166.1,593071.1,252425.4,"M416",1575,"Rifle","Normal","Normal",2525.58319997582
"31738504",368171.2,585805.9,371934.5,586440.4,"M416",1610,"Rifle","Normal","Normal",3816.41417301633
"15299779",283112.1,228057.9,278534.3,215987.5,"Mini 14",1456,"Rifle","Normal","Normal",12909.3303079594
"29071208",684520.1,461712.8,684529.1,461922.6,"S1897",326,"Shotgun","Normal","Normal",209.992952262677
"26162154",341308.6,162482.1,340619.7,162596.9,"S1897",84,"Shotgun","Normal","Normal",698.399778064075
